group,locus,nsam,nsites,nsites_ug,S,Singletons,NMut,nhap,hapdiv,WallsB,WallsQ,ThetaW,ThetaPi,TajD,FuLiDStar,FuLiFStar,Rmin,rho87,pTajD,pnhap,phapdiv,pWallsB,pWallsQ,pFuLiDStar,pFuLiFStar
octocephala,12-Notropis-stramineus-652.fas,12,652,652,7,1,7,4,0.712121,0.5,0.714286,0.00355518,0.00402026,0.511937,0.816699,0.837617,0,1.05112,0.733,0.31,0.306,0.178,0.136,0.888,0.786
octocephala,12-Oncorhynchus-clarkii-652.fas,12,652,652,15,0,16,4,0.727273,0.307692,0.571429,0.00812612,0.00957427,0.769444,1.51877,1.5059,0,4.06155,0.825,0.047,0.064,0.296,0.137,1,0.971
octocephala,12-Pimephales-notatus-652.fas,12,652,652,8,2,8,8,0.924242,0,0,0.00406306,0.00427589,0.209176,0.426017,0.420151,1,26.7422,0.611,0.994,0.992,1,1,0.751,0.627
octocephala,12-Pimephales-promelas-652.fas,12,652,652,15,3,15,5,0.757576,0.714286,0.733333,0.00761823,0.010527,1.63936,0.67332,1.05147,0,0.483791,0.97,0.184,0.143,0.023,0.062,0.821,0.89
octocephala,13-Lepomis-gibbosus-652.fas,13,652,652,4,3,4,5,0.692308,0,0,0.00197697,0.00129778,-1.16688,-1.35316,-1.48231,0,10000,0.125,1,0.627,1,1,0.182,0.125
octocephala,13-Lota-lota-652.fas,13,652,652,2,1,2,3,0.410256,0,0,0.000988487,0.000825861,-0.462159,-0.411826,-0.480706,0,6.49859,0.397,1,0.418,1,1,0.567,0.397
octocephala,13-Moenkhausia-oligolepis-611.fas,13,611,611,113,18,121,9,0.871795,0.298077,0.495238,0.0638165,0.0818121,1.28757,0.968073,1.20759,4,6.93718,0.943,0.059,0.009,0.235,0.178,0.921,0.937
octocephala,14-Catostomus-commersonii-652.fas,14,652,652,9,5,9,8,0.912088,0,0,0.0043406,0.00348884,-0.753061,-0.894601,-0.97974,0,10000,0.267,0.981,0.985,1,1,0.28,0.217
octocephala,14-Tor-douronensis-466.fas,14,466,466,38,16,40,14,1,0.0857143,0.166667,0.0269916,0.0267179,-0.0441013,-0.296621,-0.261289,5,15.2345,0.535,1,1,0.801,0.795,0.384,0.39
octocephala,15-Cottus-cognatus-652.fas,15,652,652,3,0,3,3,0.590476,0.5,0.666667,0.00141508,0.00166521,0.525784,1.05657,1.04652,0,11.9886,0.738,0.456,0.544,0.317,0.317,1,0.793
octocephala,15-Moenkhausia-australe-611.fas,15,611,611,12,10,12,7,0.72381,0.272727,0.416667,0.00604015,0.00374094,-1.48298,-2.23346,-2.32906,0,1.12024,0.054,0.672,0.152,0.337,0.308,0.033,0.032
octocephala,15-Rhinichthys-cataractae-652.fas,15,652,652,1,0,1,2,0.342857,NA,NA,0.000471694,0.000525855,0.23502,0.701036,0.66114,4294967295,10000,0.68,1,0.68,nan,nan,1,0.68
octocephala,16-Catostomus-catostomus-652.fas,16,652,652,6,0,6,4,0.741667,0.4,0.5,0.0027733,0.00438395,1.98793,1.27166,1.68144,0,3.55928,0.977,0.33,0.582,0.239,0.239,1,0.977
octocephala,16-Esox-lucius-652.fas,16,652,652,2,2,2,3,0.241667,0,0,0.000924434,0.000383436,-1.49796,-1.9147,-2.06018,0,10000,0.144,1,0.176,1,1,0.144,0.144
octocephala,16-Moxostoma-macrolepidotum-652.fas,16,652,652,3,2,3,4,0.616667,0,0,0.00138665,0.00118865,-0.413947,-1.12152,-1.06784,0,10000,0.39,1,0.636,1,1,0.279,0.272
octocephala,16-Notemigonus-crysoleucas-652.fas,16,652,652,9,1,9,4,0.725,0.375,0.555556,0.00415995,0.0047546,0.524996,0.90839,0.92328,0,0.762099,0.749,0.133,0.284,0.219,0.19,0.925,0.841
octocephala,16-Notropis-anogenus-652.fas,16,652,652,5,2,5,7,0.833333,0,0,0.00231109,0.00185327,-0.652823,-0.296719,-0.449984,1,10000,0.292,1,0.975,1,1,0.51,0.311
octocephala,16-Notropis-atherinoides-652.fas,16,652,652,7,5,7,6,0.766667,0,0,0.00323552,0.00201943,-1.32436,-1.61052,-1.75959,0,97.722,0.093,0.82,0.568,1,1,0.111,0.076
octocephala,18-Cottus-bairdii-652.fas,18,652,652,3,1,3,4,0.72549,0,0,0.00133774,0.00153374,0.406246,-0.0847767,0.0546208,0,10000,0.708,1,0.942,1,1,0.629,0.555
octocephala,20-Micropterus-dolomieu-652.fas,20,652,652,2,0,2,3,0.357895,0,0,0.000864631,0.000581208,-0.768572,0.86615,0.48783,0,10000,0.325,1,0.377,1,1,1,0.541
octocephala,24-Luxilus-cornutus-652.fas,24,652,652,14,2,14,4,0.307971,0.846154,0.857143,0.00575006,0.00318974,-1.55989,0.737803,0.0535261,0,1.19209E-07,0.035,0.022,0.001,0.002,0.006,0.883,0.53
octocephala,5-Acipenser-oxyrinchus-652.fas,5,652,652,1,0,1,2,0.6,NA,NA,0.000736196,0.000920245,1.22474,1.22474,1.15728,4294967295,10000,1,1,1,nan,nan,1,1
octocephala,5-Acipenser-transmontanus-652.fas,5,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.132E+277,1.132E+277,1.132E+277,1.132E+277,1.132E+277,1.132E+277,1.132E+277
octocephala,5-Alepes-djedaba-655.fas,5,655,655,2,0,2,2,0.6,1,1,0.00146565,0.00183206,1.45884,1.45884,1.43161,0,12.8358,1,0.376,0.376,0.376,0.376,1,1
octocephala,5-Apeltes-quadracus-652.fas,5,652,652,1,1,1,2,0.4,NA,NA,0.000736196,0.000613497,-0.816497,-0.816497,-0.771517,4294967295,10000,0.606,1,0.606,nan,nan,0.606,0.606
octocephala,5-Atropus-atropos-655.fas,5,655,655,4,4,4,4,0.9,0,0,0.0029313,0.00244275,-1.0938,-1.0938,-1.11335,0,10000,0.3,0.957,0.957,1,1,0.3,0.3
octocephala,5-Bagarius-bagarius-655.fas,5,655,655,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,7.3858E+247,7.3858E+247,7.3858E+247,7.3858E+247,7.3858E+247,7.3858E+247,7.3858E+247
octocephala,5-Carcharhinus-limbatus-655.fas,5,655,655,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,4.8751E+199,4.8751E+199,4.8751E+199,4.8751E+199,4.8751E+199,4.8751E+199,4.8751E+199
octocephala,5-Catostomus-platyrhynchus-652.fas,5,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.5371E+171,1.5371E+171,1.5371E+171,1.5371E+171,1.5371E+171,1.5371E+171,1.5371E+171
octocephala,5-Chlorophthalmus-punctatus-655.fas,5,655,655,12,11,12,5,1,0,0,0.00879389,0.00763359,-0.954263,-0.954263,-1.0114,0,156.706,0.201,1,1,1,1,0.264,0.264
octocephala,5-Congiopodus-peruvianus-652.fas,5,652,652,3,3,3,2,0.4,1,1,0.00220859,0.00184049,-1.04849,-1.04849,-1.05189,0,1.19209E-07,0,0.247,0.144,0.247,0.247,0.379,0.379
octocephala,5-Coregonus-hoyi-652.fas,5,652,652,2,1,2,3,0.8,0,0,0.00147239,0.00153374,0.243139,0.243139,0.238601,0,10000,0.794,1,1,1,1,0.794,0.794
octocephala,5-Coryphaena-hippurus-655.fas,5,655,655,9,7,9,5,1,0,0,0.00659542,0.00610687,-0.526403,-0.526403,-0.553384,0,10000,0.396,1,1,1,1,0.444,0.396
octocephala,5-Cynoscion-guatucupa-652.fas,5,652,652,16,10,16,5,1,0.133333,0.25,0.0117791,0.0116564,-0.0763671,-0.0763671,-0.0814763,0,151.803,0.517,1,1,0.942,0.93,0.571,0.56
octocephala,5-Cyprinus-carpio-655.fas,5,655,655,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,2.3221E-152,2.3221E-152,2.3221E-152,2.3221E-152,2.3221E-152,2.3221E-152,2.3221E-152
octocephala,5-Decapterus-russelli-655.fas,5,655,655,1,1,1,2,0.4,NA,NA,0.000732824,0.000610687,-0.816497,-0.816497,-0.771517,4294967295,10000,0.616,1,0.616,nan,nan,0.616,0.616
octocephala,5-Dipturus-chilensis-652.fas,5,652,652,4,3,4,4,0.9,0.333333,0.5,0.00294479,0.00276074,-0.410175,-0.410175,-0.417506,0,10000,0.469,0.964,0.964,0.689,0.689,0.517,0.469
octocephala,5-Encrasicholina-heteroloba-655.fas,5,655,655,1,0,1,2,0.6,NA,NA,0.000732824,0.000916031,1.22474,1.22474,1.15728,4294967295,10000,1,1,1,nan,nan,1,1
octocephala,5-Epinephelus-diacanthus-655.fas,5,655,655,4,1,4,3,0.8,0.333333,0.5,0.0029313,0.00335878,0.957074,0.957074,0.97418,0,254.294,0.768,0.645,0.645,0.692,0.692,0.897,0.768
octocephala,5-Escualosa-thoracata-652.fas,5,652,652,1,1,1,2,0.4,NA,NA,0.000736196,0.000613497,-0.816497,-0.816497,-0.771517,4294967295,10000,0.619,1,0.095,nan,nan,0.619,0.619
octocephala,5-Exoglossum-maxillingua-652.fas,5,652,652,1,1,1,2,0.4,NA,NA,0.000736196,0.000613497,-0.816497,-0.816497,-0.771517,4294967295,10000,0.61,1,0.61,nan,nan,0.61,0.61
octocephala,5-Genypterus-blacodes-652.fas,5,652,652,2,2,2,2,0.4,1,1,0.00147239,0.00122699,-0.972558,-0.972558,-0.954404,0,1.31181,0.445,0.436,0.242,0.436,0.436,0.445,0.445
octocephala,5-Glyptothorax-brevipinnis-655.fas,5,655,655,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,9.3221E+218,9.3221E+218,9.3221E+218,9.3221E+218,9.3221E+218,9.3221E+218,9.3221E+218
octocephala,5-Glyptothorax-dakpathari-684.fas,5,684,684,6,6,6,4,0.9,0.2,0.333333,0.00421053,0.00350877,-1.14554,-1.14554,-1.18702,0,188.647,0.239,0.876,0.876,0.857,0.857,0.239,0.239
octocephala,5-Glyptothorax-garhwali-685.fas,5,685,685,1,1,1,2,0.4,NA,NA,0.00070073,0.000583942,-0.816497,-0.816497,-0.771517,4294967295,10000,0.614,1,0.126,nan,nan,0.614,0.614
octocephala,5-Hoplostethus-mediterraneus-652.fas,5,652,652,2,2,2,2,0.4,1,1,0.00147239,0.00122699,-0.972558,-0.972558,-0.954404,0,1.31181,0.447,0.416,0.069,0.416,0.416,0.447,0.447
octocephala,5-Labeo-calbasu-655.fas,5,655,655,1,1,1,2,0.4,NA,NA,0.000732824,0.000610687,-0.816497,-0.816497,-0.771517,4294967295,10000,0.625,1,0.625,nan,nan,0.625,0.625
octocephala,5-Lates-calcarifer-655.fas,5,655,655,1,0,1,2,0.6,NA,NA,0.000732824,0.000916031,1.22474,1.22474,1.15728,4294967295,10000,1,1,1,nan,nan,1,1
octocephala,5-Lepomis-auritus-652.fas,5,652,652,1,1,1,2,0.4,NA,NA,0.000736196,0.000613497,-0.816497,-0.816497,-0.771517,4294967295,10000,0.58,1,0.58,nan,nan,0.58,0.58
octocephala,5-Lepomis-megalotis-652.fas,5,652,652,2,1,2,3,0.7,0,0,0.00147239,0.00153374,0.243139,0.243139,0.238601,0,10000,0.786,1,0.744,1,1,0.786,0.786
octocephala,5-Megalaspis-cordyla-655.fas,5,655,655,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.3333E+179,1.3333E+179,1.3333E+179,1.3333E+179,1.3333E+179,1.3333E+179,1.3333E+179
octocephala,5-Menticirrhus-americanus-652.fas,5,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.3458E+195,1.3458E+195,1.3458E+195,1.3458E+195,1.3458E+195,1.3458E+195,1.3458E+195
octocephala,5-Moenkhausia-sanctaefilomenae-611.fas,5,611,611,3,1,3,5,1,0,0,0.00235679,0.00261866,0.698995,0.698995,0.701259,1,10000,0.625,1,1,1,1,0.853,0.853
octocephala,5-Myoxocephalus-thompsonii-652.fas,5,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,nan,nan,nan,nan,nan,nan,nan
octocephala,5-Nemipterus-mesoprion-655.fas,5,655,655,3,3,3,4,0.9,0,0,0.00219847,0.00183206,-1.04849,-1.04849,-1.05189,0,10000,0,1,1,1,1,0.389,0.389
octocephala,5-Odontesthes-argentinensis-652.fas,5,652,652,4,4,4,5,1,0,0,0.00294479,0.00245399,-1.0938,-1.0938,-1.11335,0,10000,0.302,1,1,1,1,0.302,0.302
octocephala,5-Osteogeneiosus-militaris-655.fas,5,655,655,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.8777E-152,1.8777E-152,1.8777E-152,1.8777E-152,1.8777E-152,1.8777E-152,1.8777E-152
octocephala,5-Paralichthys-isosceles-652.fas,5,652,652,3,1,3,3,0.7,0.5,0.666667,0.00220859,0.00245399,0.698995,0.698995,0.701259,0,17.5089,0.612,0.8,0.549,0.559,0.559,0.85,0.85
octocephala,5-Parastromateus-niger-655.fas,5,655,655,3,3,3,3,0.7,0.5,0.666667,0.00219847,0.00183206,-1.04849,-1.04849,-1.05189,0,188.647,0,0.799,0.562,0.592,0.592,0.359,0.359
octocephala,5-Phoxinus-eos-neogaeus-780.fas,5,780,780,5,4,5,5,1,0,0,0.00307692,0.00282051,-0.561987,-0.561987,-0.577917,0,10000,0.363,1,1,1,1,0.45,0.363
octocephala,5-Pomadasys-hasta-652.fas,5,652,652,1,0,1,2,0.6,NA,NA,0.000736196,0.000920245,1.22474,1.22474,1.15728,4294967295,10000,1,1,1,nan,nan,1,1
octocephala,5-Pomatomus-saltatrix-652.fas,5,652,652,3,3,3,4,0.9,0,0,0.00220859,0.00184049,-1.04849,-1.04849,-1.05189,0,10000,0,1,1,1,1,0.36,0.36
octocephala,5-Pomatomus-saltatrix-655.fas,5,655,655,2,2,2,2,0.4,1,1,0.00146565,0.00122137,-0.972558,-0.972558,-0.954404,0,1.31181,0.472,0.436,0.265,0.436,0.436,0.472,0.472
octocephala,5-Pseudoxenomystax-albescens-652.fas,5,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.332E+179,1.332E+179,1.332E+179,1.332E+179,1.332E+179,1.332E+179,1.332E+179
octocephala,5-Rachycentron-canadum-655.fas,5,655,655,5,4,5,5,1,0,0,0.00366412,0.00335878,-0.561987,-0.561987,-0.577917,0,10000,0.395,1,1,1,1,0.486,0.395
octocephala,5-Rhinichthys-falcatus-652.fas,5,652,652,1,1,1,2,0.4,NA,NA,0.000736196,0.000613497,-0.816497,-0.816497,-0.771517,4294967295,10000,0.587,1,0.587,nan,nan,0.587,0.587
octocephala,5-Rhinichthys-osculus-652.fas,5,652,652,1,1,1,2,0.4,NA,NA,0.000736196,0.000613497,-0.816497,-0.816497,-0.771517,4294967295,10000,0.613,1,0.613,nan,nan,0.613,0.613
octocephala,5-Rhinichthys-umatilla-652.fas,5,652,652,1,0,1,2,0.6,NA,NA,0.000736196,0.000920245,1.22474,1.22474,1.15728,4294967295,10000,1,1,1,nan,nan,1,1
octocephala,5-Salmo-salar-652.fas,5,652,652,1,1,1,2,0.4,NA,NA,0.000736196,0.000613497,-0.816497,-0.816497,-0.771517,4294967295,10000,0.652,1,0.119,nan,nan,0.652,0.652
octocephala,5-Salmostoma-bacaila-655.fas,5,655,655,2,2,2,3,0.7,0,0,0.00146565,0.00122137,-0.972558,-0.972558,-0.954404,0,10000,0.446,1,0.752,1,1,0.446,0.446
octocephala,5-Sardinella-atricauda-652.fas,5,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,9.2528E+228,9.2528E+228,9.2528E+228,9.2528E+228,9.2528E+228,9.2528E+228,9.2528E+228
octocephala,5-Sardinella-longiceps-655.fas,5,655,655,4,3,4,4,0.9,0,0,0.0029313,0.00274809,-0.410175,-0.410175,-0.417506,0,10000,0.454,0.971,0.971,1,1,0.524,0.454
octocephala,5-Saurida-tumbil-655.fas,5,655,655,1,0,1,2,0.6,NA,NA,0.000732824,0.000916031,1.22474,1.22474,1.15728,4294967295,10000,1,1,1,nan,nan,1,1
octocephala,5-Scomberoides-tol-652.fas,5,652,652,1,1,1,2,0.4,NA,NA,0.000736196,0.000613497,-0.816497,-0.816497,-0.771517,4294967295,10000,0.611,1,0.611,nan,nan,0.611,0.611
octocephala,5-Sebastes-oculatus-652.fas,5,652,652,3,2,3,3,0.8,0,0,0.00220859,0.00214724,-0.174749,-0.174749,-0.175315,0,91.7056,0.358,0.77,0.77,1,1,0.64,0.64
octocephala,5-Selaroides-leptolepis-652.fas,5,652,652,1,1,1,2,0.4,NA,NA,0.000736196,0.000613497,-0.816497,-0.816497,-0.771517,4294967295,10000,0.6,1,0.6,nan,nan,0.6,0.6
octocephala,5-Thunnus-albacares-652.fas,5,652,652,2,2,2,3,0.7,0,0,0.00147239,0.00122699,-0.972558,-0.972558,-0.954404,0,10000,0.434,1,0.743,1,1,0.434,0.434
octocephala,5-Tor-tambroides-464.fas,5,464,464,7,7,7,5,1,0.333333,0.571429,0.00724138,0.00603448,-1.16172,-1.16172,-1.2109,0,10000,0.205,1,1,0.671,0.578,0.205,0.205
octocephala,5-Upeneus-japonicus-652.fas,5,652,652,5,4,5,5,1,0.25,0.4,0.00368098,0.00337423,-0.561987,-0.561987,-0.577917,0,10000,0.368,1,1,0.794,0.794,0.455,0.368
octocephala,6-Acentrogobius-caninus-652.fas,6,652,652,11,8,12,5,0.933333,0.111111,0.2,0.00806054,0.00725971,-0.604396,-0.443137,-0.517161,0,182.702,0.336,0.851,0.851,0.833,0.833,0.437,0.344
octocephala,6-Alepes-djedaba-652.fas,6,652,652,13,13,13,6,1,0.5,0.615385,0.00873226,0.00664622,-1.46056,-1.49751,-1.615,0,77.0653,0.058,1,1,0.292,0.365,0.058,0.058
octocephala,6-Alosa-sapidissima-652.fas,6,652,652,2,1,2,3,0.733333,0,0,0.00134342,0.00143149,0.310634,0.062208,0.119511,0,10000,0.735,1,0.965,1,1,0.735,0.735
octocephala,6-Callorhinchus-callorynchus-652.fas,6,652,652,5,5,5,4,0.8,0.5,0.6,0.00335856,0.00255624,-1.33698,-1.36825,-1.45012,0,24.7584,0.182,0.851,0.638,0.419,0.419,0.182,0.182
octocephala,6-Coregonus-autumnalis-652.fas,6,652,652,1,1,1,2,0.333333,NA,NA,0.000671712,0.000511247,-0.933021,-0.950146,-0.964731,4294967295,10000,0.54,1,0.54,nan,nan,0.54,0.54
octocephala,6-Coregonus-sardinella-652.fas,6,652,652,5,5,5,3,0.6,0.75,0.8,0.00335856,0.00255624,-1.33698,-1.36825,-1.45012,0,1.56462E-07,0.177,0.439,0.233,0.191,0.273,0.177,0.177
octocephala,6-Dipturus-sp.-652.fas,6,652,652,1,1,1,2,0.333333,NA,NA,0.000671712,0.000511247,-0.933021,-0.950146,-0.964731,4294967295,10000,0.548,1,0.548,nan,nan,0.548,0.548
octocephala,6-Etheostoma-microperca-652.fas,6,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,3.6781E+228,3.6781E+228,3.6781E+228,3.6781E+228,3.6781E+228,3.6781E+228,3.6781E+228
octocephala,6-Etheostoma-nigrum-652.fas,6,652,652,41,0,41,2,0.533333,1,1,0.0275402,0.0335378,1.39009,1.73361,1.81845,0,1.19209E-07,0.965,0,0,0,0,1,0.999
octocephala,6-Etheostoma-olmstedi-652.fas,6,652,652,40,4,40,4,0.8,0.820513,0.9,0.0268685,0.0314928,1.09803,1.40299,1.46515,0,1.56462E-07,0.904,0.117,0.058,0.023,0.025,0.975,0.955
octocephala,6-Hiodon-alosoides-652.fas,6,652,652,3,3,3,3,0.6,0,0,0.00201514,0.00153374,-1.23311,-1.26013,-1.31835,0,38.4342,0.27,0.726,0.408,1,1,0.27,0.27
octocephala,6-Hybognathus-argyritis-652.fas,6,652,652,1,0,1,2,0.533333,NA,NA,0.000671712,0.000817996,0.850568,1.05247,1.02905,4294967295,10000,0.844,1,0.844,nan,nan,1,0.844
octocephala,6-Lepomis-humilis-652.fas,6,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,9.3222E+218,9.3222E+218,9.3222E+218,9.3222E+218,9.3222E+218,9.3222E+218,9.3222E+218
octocephala,6-Macrourus-holotrachys-652.fas,6,652,652,5,5,5,3,0.6,0.5,0.8,0.00335856,0.00255624,-1.33698,-1.36825,-1.45012,0,1.56462E-07,0.173,0.423,0.208,0.403,0.271,0.173,0.173
octocephala,6-Moxostoma-duquesnii-652.fas,6,652,652,1,1,1,2,0.333333,NA,NA,0.000671712,0.000511247,-0.933021,-0.950146,-0.964731,4294967295,10000,0.557,1,0.557,nan,nan,0.557,0.557
octocephala,6-Nemadactylus-bergi-652.fas,6,652,652,6,6,6,4,0.8,0.2,0.333333,0.00403027,0.00306748,-1.36732,-1.39992,-1.48974,0,38.4342,0.164,0.769,0.526,0.792,0.792,0.164,0.164
octocephala,6-Oncorhynchus-mykiss-652.fas,6,652,652,4,3,4,5,0.933333,0,0,0.00268685,0.00245399,-0.469825,-0.626604,-0.628295,0,10000,0.438,1,1,1,1,0.438,0.438
octocephala,6-Pampus-cinereus-652.fas,6,652,652,1,0,1,2,0.533333,NA,NA,0.000671712,0.000817996,0.850568,1.05247,1.02905,4294967295,10000,0.849,1,0.75,nan,nan,1,0.849
octocephala,6-Photopectoralis-bindus-652.fas,6,652,652,3,3,3,2,0.333333,1,1,0.00201514,0.00153374,-1.23311,-1.26013,-1.31835,0,1.19209E-07,0.283,0.194,0.089,0.194,0.194,0.283,0.283
octocephala,6-Photoplagios-leuciscus-652.fas,6,652,652,7,7,7,6,1,0,0,0.00470198,0.00357873,-1.39031,-1.42394,-1.52011,0,10000,0.116,1,1,1,1,0.116,0.116
octocephala,6-Phoxinus-eos-652.fas,6,652,652,3,1,3,3,0.6,0,0,0.00201514,0.00214724,0.338389,0.510516,0.498042,0,6.16312,0.717,0.689,0.38,1,1,0.833,0.717
octocephala,6-Proterorhinus-marmoratus-652.fas,6,652,652,3,1,4,3,0.733333,1,1,0.00268685,0.00276074,0.149079,0.769245,0.674836,0,10.2772,0.614,0.557,0.526,0.131,0.157,0.857,0.652
octocephala,6-Sander-canadensis-652.fas,6,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,1.6765E+243,1.6765E+243,1.6765E+243,1.6765E+243,1.6765E+243,1.6765E+243,1.6765E+243
octocephala,6-Schroederichthys-bivius-652.fas,6,652,652,1,0,1,2,0.533333,NA,NA,0.000671712,0.000817996,0.850568,1.05247,1.02905,4294967295,10000,0.867,1,0.867,nan,nan,1,0.867
octocephala,6-Thryssa-kammalensis-652.fas,6,652,652,4,4,4,3,0.6,0.666667,0.75,0.00268685,0.00204499,-1.29503,-1.32453,-1.39621,0,2.41649,0.209,0.549,0.303,0.286,0.286,0.209,0.209
octocephala,7-Acipenser-fulvescens-652.fas,7,652,652,1,1,1,2,0.285714,NA,NA,0.000626017,0.000438212,-1.00623,-1.04881,-1.10146,4294967295,10000,0.526,1,0.526,nan,nan,0.526,0.526
octocephala,7-Acipenser-medirostris-652.fas,7,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
octocephala,7-Ameiurus-natalis-652.fas,7,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
octocephala,7-Ammocrypta-pellucida-652.fas,7,652,652,1,1,1,2,0.285714,NA,NA,0.000626017,0.000438212,-1.00623,-1.04881,-1.10146,4294967295,10000,0.492,1,0.492,nan,nan,0.492,0.492
octocephala,7-Bathyraja-griseocauda-652.fas,7,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
octocephala,7-Bathyraja-multispinis-652.fas,7,652,652,1,1,1,2,0.285714,NA,NA,0.000626017,0.000438212,-1.00623,-1.04881,-1.10146,4294967295,10000,0.492,1,0.492,nan,nan,0.492,0.492
octocephala,7-Coregonus-artedi-652.fas,7,652,652,1,0,1,2,0.571429,NA,NA,0.000626017,0.000876424,1.34164,0.953463,1.10146,4294967295,10000,1,1,0.87,nan,nan,1,1
octocephala,7-Coregonus-laurettae-652.fas,7,652,652,3,2,3,4,0.809524,0,0,0.00187805,0.00160678,-0.654052,-0.519,-0.592067,0,10000,0.359,1,0.949,1,1,0.49,0.359
octocephala,7-Coregonus-nasus-652.fas,7,652,652,2,2,2,2,0.285714,1,1,0.00125203,0.000876424,-1.23716,-1.29591,-1.37408,0,1.19209E-07,0.289,0.319,0.135,0.319,0.319,0.289,0.289
octocephala,7-Etheostoma-blennioides-652.fas,7,652,652,2,1,2,3,0.666667,0,0,0.00125203,0.00116857,-0.274924,-0.0589052,-0.114506,0,10000,0.528,1,0.804,1,1,0.686,0.528
octocephala,7-Etheostoma-exile-652.fas,7,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
octocephala,7-Fundulus-notatus-652.fas,7,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
octocephala,7-Glyptothorax-brevipinnis-681.fas,7,681,681,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
octocephala,7-Glyptothorax-brevipinnis-684.fas,7,684,684,3,3,3,2,0.285714,1,1,0.00179019,0.00125313,-1.35841,-1.42725,-1.52246,0,1.19209E-07,0,0.176,0.075,0.176,0.176,0.21,0.21
octocephala,7-Hybognathus-hankinsoni-652.fas,7,652,652,4,4,4,3,0.52381,0.666667,1,0.00250407,0.00175285,-1.43414,-1.5099,-1.61727,0,8.84032,0.142,0.481,0.177,0.255,0.121,0.142,0.142
octocephala,7-Hybognathus-regius-652.fas,7,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
octocephala,7-Ichthyomyzon-fossor-652.fas,7,652,652,3,3,3,3,0.52381,0.5,0.666667,0.00187805,0.00131464,-1.35841,-1.42725,-1.52246,0,15.8406,0,0.695,0.298,0.498,0.498,0.235,0.235
octocephala,7-Luxilus-chrysocephalus-652.fas,7,652,652,5,0,5,2,0.47619,1,1,0.00313009,0.00365177,0.825633,1.42451,1.40287,0,1.19209E-07,0.848,0.078,0.056,0.078,0.088,1,0.916
octocephala,7-Lythrurus-umbratilis-652.fas,7,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
octocephala,7-Minytrema-melanops-652.fas,7,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
octocephala,7-Morone-americana-652.fas,7,652,652,1,0,1,2,0.571429,NA,NA,0.000626017,0.000876424,1.34164,0.953463,1.10146,4294967295,10000,1,1,1,nan,nan,1,1
octocephala,7-Moxostoma-carinatum-652.fas,7,652,652,9,9,9,2,0.285714,1,1,0.00563416,0.00394391,-1.59446,-1.68667,-1.82427,0,1.19209E-07,0.058,0.02,0.01,0.02,0.021,0.058,0.058
octocephala,7-Nocomis-biguttatus-652.fas,7,652,652,3,1,3,3,0.714286,0.5,0.666667,0.00187805,0.00219106,0.754675,0.38925,0.507486,0,35.1527,0.704,0.649,0.693,0.453,0.453,0.78,0.78
octocephala,7-Oncorhynchus-kisutch-652.fas,7,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
octocephala,7-Percina-maculata-652.fas,7,652,652,1,1,1,2,0.285714,NA,NA,0.000626017,0.000438212,-1.00623,-1.04881,-1.10146,4294967295,10000,0.483,1,0.483,nan,nan,0.483,0.483
octocephala,7-Pomoxis-annularis-652.fas,7,652,652,0,0,0,1,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
